date,transaction_id,stockcode,product,customer_id,price,quantity,category,brand,size,flavor,promo_flag,cost
2024-11-17,TXN000962,SKU033,Snacks 05,CUST0096,6.13,1,Snacks,B1,S,F2,False,3.68
2024-11-17,TXN001021,SKU032,Coffee 05,CUST0103,10.67,3,Coffee,B3,S,F1,False,6.4
2024-11-17,TXN001021,SKU022,Personal Care 03,CUST0103,6.25,1,Personal Care,B2,M,F3,False,3.75
2024-11-17,TXN001021,SKU020,Dairy 03,CUST0103,17.08,2,Dairy,B3,S,F1,False,10.25
2024-11-17,TXN001021,SKU038,Personal Care 05,CUST0103,8.94,1,Personal Care,B3,L,F3,False,5.36
2024-11-18,TXN000207,SKU003,Bakery 01,CUST0021,7.92,1,Bakery,B1,S,F4,False,4.75
2024-11-18,TXN000207,SKU054,Personal Care 07,CUST0021,4.95,2,Personal Care,B1,M,F3,True,2.97
2024-11-18,TXN000352,SKU013,Household 02,CUST0034,5.73,2,Household,B2,M,F2,False,3.44
2024-11-18,TXN000352,SKU007,Pet 01,CUST0034,12.11,3,Pet,B2,L,F4,False,7.27
2024-11-18,TXN000352,SKU001,Snacks 01,CUST0034,8.26,3,Snacks,B2,L,F2,False,4.96
2024-11-18,TXN000352,SKU006,Personal Care 01,CUST0034,4.64,3,Personal Care,B1,S,F3,True,2.78
2024-11-18,TXN000354,SKU023,Pet 03,CUST0034,8.97,1,Pet,B3,S,F4,False,5.38
2024-11-18,TXN000354,SKU050,Beverages 07,CUST0034,6.6,3,Beverages,B3,M,F3,False,3.96
2024-11-18,TXN000354,SKU034,Beverages 05,CUST0034,13.18,1,Beverages,B2,M,F3,False,7.91
2024-11-18,TXN000354,SKU000,Coffee 01,CUST0034,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-18,TXN000438,SKU001,Snacks 01,CUST0043,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-18,TXN000438,SKU000,Coffee 01,CUST0043,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-18,TXN000438,SKU003,Bakery 01,CUST0043,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-18,TXN000469,SKU056,Coffee 08,CUST0046,4.14,3,Coffee,B3,L,F1,False,2.48
2024-11-18,TXN000469,SKU047,Pet 06,CUST0046,8.27,1,Pet,B3,M,F4,False,4.96
2024-11-18,TXN000682,SKU058,Beverages 08,CUST0069,4.61,1,Beverages,B2,L,F3,False,2.77
2024-11-18,TXN000682,SKU032,Coffee 05,CUST0069,10.67,1,Coffee,B3,S,F1,False,6.4
2024-11-18,TXN000715,SKU010,Beverages 02,CUST0072,4.77,1,Beverages,B2,M,F3,False,2.86
2024-11-18,TXN000715,SKU000,Coffee 01,CUST0072,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-18,TXN000715,SKU006,Personal Care 01,CUST0072,4.64,3,Personal Care,B1,S,F3,True,2.78
2024-11-18,TXN000715,SKU029,Household 04,CUST0072,14.03,3,Household,B3,M,F2,False,8.42
2024-11-18,TXN000776,SKU006,Personal Care 01,CUST0078,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-18,TXN000776,SKU003,Bakery 01,CUST0078,7.92,1,Bakery,B1,S,F4,False,4.75
2024-11-18,TXN000776,SKU008,Coffee 02,CUST0078,13.87,3,Coffee,B3,M,F1,False,8.32
2024-11-18,TXN000776,SKU050,Beverages 07,CUST0078,6.6,3,Beverages,B3,M,F3,False,3.96
2024-11-18,TXN000776,SKU022,Personal Care 03,CUST0078,6.25,1,Personal Care,B2,M,F3,False,3.75
2024-11-18,TXN000776,SKU004,Dairy 01,CUST0078,3.85,1,Dairy,B2,M,F1,False,2.31
2024-11-18,TXN000987,SKU050,Beverages 07,CUST0099,6.6,2,Beverages,B3,M,F3,False,3.96
2024-11-18,TXN000987,SKU003,Bakery 01,CUST0099,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-18,TXN000987,SKU006,Personal Care 01,CUST0099,4.64,3,Personal Care,B1,S,F3,True,2.78
2024-11-18,TXN001054,SKU000,Coffee 01,CUST0108,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-18,TXN001054,SKU004,Dairy 01,CUST0108,3.85,2,Dairy,B2,M,F1,False,2.31
2024-11-18,TXN001054,SKU003,Bakery 01,CUST0108,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-18,TXN001054,SKU001,Snacks 01,CUST0108,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-18,TXN001054,SKU025,Snacks 04,CUST0108,6.63,1,Snacks,B2,M,F2,False,3.98
2024-11-18,TXN001054,SKU006,Personal Care 01,CUST0108,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-19,TXN000010,SKU003,Bakery 01,CUST0000,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-19,TXN000010,SKU002,Beverages 01,CUST0000,5.73,3,Beverages,B3,M,F3,False,3.44
2024-11-19,TXN000010,SKU009,Snacks 02,CUST0000,3.57,2,Snacks,B1,M,F2,False,2.14
2024-11-19,TXN000010,SKU000,Coffee 01,CUST0000,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-19,TXN000010,SKU051,Bakery 07,CUST0000,10.87,2,Bakery,B1,M,F4,False,6.52
2024-11-19,TXN000330,SKU000,Coffee 01,CUST0033,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-19,TXN000330,SKU019,Bakery 03,CUST0033,6.44,2,Bakery,B2,L,F4,False,3.86
2024-11-19,TXN000668,SKU000,Coffee 01,CUST0067,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-19,TXN000668,SKU048,Coffee 07,CUST0067,9.69,3,Coffee,B1,M,F1,False,5.81
2024-11-19,TXN000722,SKU002,Beverages 01,CUST0073,5.73,1,Beverages,B3,M,F3,False,3.44
2024-11-19,TXN000722,SKU001,Snacks 01,CUST0073,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-19,TXN000722,SKU004,Dairy 01,CUST0073,3.85,3,Dairy,B2,M,F1,False,2.31
2024-11-19,TXN000722,SKU000,Coffee 01,CUST0073,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-19,TXN000722,SKU043,Bakery 06,CUST0073,5.66,1,Bakery,B2,L,F4,True,3.4
2024-11-19,TXN000722,SKU013,Household 02,CUST0073,5.73,2,Household,B2,M,F2,False,3.44
2024-11-20,TXN000076,SKU005,Household 01,CUST0006,5.37,2,Household,B3,L,F2,False,3.22
2024-11-20,TXN000076,SKU054,Personal Care 07,CUST0006,4.95,1,Personal Care,B1,M,F3,True,2.97
2024-11-20,TXN000076,SKU003,Bakery 01,CUST0006,7.92,1,Bakery,B1,S,F4,False,4.75
2024-11-20,TXN000076,SKU021,Household 03,CUST0006,5.84,2,Household,B1,S,F2,False,3.5
2024-11-20,TXN000079,SKU000,Coffee 01,CUST0006,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-20,TXN000079,SKU003,Bakery 01,CUST0006,7.92,1,Bakery,B1,S,F4,False,4.75
2024-11-20,TXN000079,SKU036,Dairy 05,CUST0006,10.18,2,Dairy,B1,M,F1,False,6.11
2024-11-20,TXN000079,SKU011,Bakery 02,CUST0006,10.55,3,Bakery,B3,S,F4,False,6.33
2024-11-20,TXN000109,SKU054,Personal Care 07,CUST0009,4.95,3,Personal Care,B1,M,F3,True,2.97
2024-11-20,TXN000109,SKU049,Snacks 07,CUST0009,6.71,2,Snacks,B2,L,F2,False,4.03
2024-11-20,TXN000109,SKU000,Coffee 01,CUST0009,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-20,TXN000109,SKU002,Beverages 01,CUST0009,5.73,3,Beverages,B3,M,F3,False,3.44
2024-11-20,TXN000109,SKU006,Personal Care 01,CUST0009,4.64,3,Personal Care,B1,S,F3,True,2.78
2024-11-20,TXN000537,SKU015,Pet 02,CUST0054,14.75,3,Pet,B1,M,F4,False,8.85
2024-11-20,TXN000537,SKU000,Coffee 01,CUST0054,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-20,TXN000605,SKU001,Snacks 01,CUST0060,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-20,TXN000605,SKU010,Beverages 02,CUST0060,4.77,2,Beverages,B2,M,F3,False,2.86
2024-11-20,TXN000605,SKU000,Coffee 01,CUST0060,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-20,TXN000605,SKU005,Household 01,CUST0060,5.37,1,Household,B3,L,F2,False,3.22
2024-11-20,TXN000605,SKU002,Beverages 01,CUST0060,5.73,2,Beverages,B3,M,F3,False,3.44
2024-11-20,TXN000638,SKU004,Dairy 01,CUST0063,3.85,2,Dairy,B2,M,F1,False,2.31
2024-11-20,TXN000638,SKU015,Pet 02,CUST0063,14.75,1,Pet,B1,M,F4,False,8.85
2024-11-20,TXN000638,SKU000,Coffee 01,CUST0063,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-20,TXN000638,SKU026,Beverages 04,CUST0063,4.0,3,Beverages,B3,M,F3,False,2.4
2024-11-20,TXN000691,SKU000,Coffee 01,CUST0069,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-20,TXN000691,SKU027,Bakery 04,CUST0069,7.34,2,Bakery,B1,L,F4,False,4.4
2024-11-20,TXN000700,SKU001,Snacks 01,CUST0070,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-20,TXN000700,SKU017,Snacks 03,CUST0070,6.17,2,Snacks,B3,M,F2,False,3.7
2024-11-20,TXN000700,SKU002,Beverages 01,CUST0070,5.73,1,Beverages,B3,M,F3,False,3.44
2024-11-20,TXN000700,SKU000,Coffee 01,CUST0070,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-20,TXN000700,SKU011,Bakery 02,CUST0070,10.55,2,Bakery,B3,S,F4,False,6.33
2024-11-20,TXN000700,SKU006,Personal Care 01,CUST0070,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-20,TXN000796,SKU001,Snacks 01,CUST0081,8.26,3,Snacks,B2,L,F2,False,4.96
2024-11-20,TXN000796,SKU049,Snacks 07,CUST0081,6.71,2,Snacks,B2,L,F2,False,4.03
2024-11-20,TXN000796,SKU058,Beverages 08,CUST0081,4.61,2,Beverages,B2,L,F3,False,2.77
2024-11-20,TXN001084,SKU010,Beverages 02,CUST0109,4.77,2,Beverages,B2,M,F3,False,2.86
2024-11-20,TXN001084,SKU025,Snacks 04,CUST0109,6.63,3,Snacks,B2,M,F2,False,3.98
2024-11-20,TXN001084,SKU006,Personal Care 01,CUST0109,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-20,TXN001084,SKU000,Coffee 01,CUST0109,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-20,TXN001084,SKU005,Household 01,CUST0109,5.37,3,Household,B3,L,F2,False,3.22
2024-11-20,TXN001084,SKU028,Dairy 04,CUST0109,5.79,2,Dairy,B2,M,F1,False,3.47
2024-11-21,TXN000027,SKU022,Personal Care 03,CUST0001,6.25,1,Personal Care,B2,M,F3,False,3.75
2024-11-21,TXN000027,SKU001,Snacks 01,CUST0001,8.26,3,Snacks,B2,L,F2,False,4.96
2024-11-21,TXN000027,SKU006,Personal Care 01,CUST0001,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-21,TXN000027,SKU008,Coffee 02,CUST0001,13.87,1,Coffee,B3,M,F1,False,8.32
2024-11-21,TXN000027,SKU031,Pet 04,CUST0001,7.29,2,Pet,B2,S,F4,False,4.37
2024-11-21,TXN000379,SKU002,Beverages 01,CUST0037,5.73,2,Beverages,B3,M,F3,False,3.44
2024-11-21,TXN000379,SKU000,Coffee 01,CUST0037,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-21,TXN000765,SKU001,Snacks 01,CUST0078,8.26,3,Snacks,B2,L,F2,False,4.96
2024-11-21,TXN000765,SKU042,Beverages 06,CUST0078,4.5,3,Beverages,B1,M,F3,False,2.7
2024-11-21,TXN000765,SKU006,Personal Care 01,CUST0078,4.64,1,Personal Care,B1,S,F3,True,2.78
2024-11-21,TXN000765,SKU028,Dairy 04,CUST0078,5.79,1,Dairy,B2,M,F1,False,3.47
2024-11-21,TXN000765,SKU000,Coffee 01,CUST0078,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-21,TXN000765,SKU015,Pet 02,CUST0078,14.75,2,Pet,B1,M,F4,False,8.85
2024-11-22,TXN000021,SKU057,Snacks 08,CUST0000,8.52,1,Snacks,B1,M,F2,False,5.11
2024-11-22,TXN000021,SKU035,Bakery 05,CUST0000,7.37,3,Bakery,B3,S,F4,False,4.42
2024-11-22,TXN000086,SKU018,Beverages 03,CUST0007,6.03,2,Beverages,B1,M,F3,False,3.62
2024-11-22,TXN000086,SKU033,Snacks 05,CUST0007,6.13,1,Snacks,B1,S,F2,False,3.68
2024-11-22,TXN000086,SKU041,Snacks 06,CUST0007,6.25,2,Snacks,B3,L,F2,False,3.75
2024-11-22,TXN000211,SKU007,Pet 01,CUST0021,12.11,1,Pet,B2,L,F4,False,7.27
2024-11-22,TXN000211,SKU015,Pet 02,CUST0021,14.75,2,Pet,B1,M,F4,False,8.85
2024-11-22,TXN000211,SKU021,Household 03,CUST0021,5.84,3,Household,B1,S,F2,False,3.5
2024-11-22,TXN000211,SKU000,Coffee 01,CUST0021,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-22,TXN000211,SKU050,Beverages 07,CUST0021,6.6,2,Beverages,B3,M,F3,False,3.96
2024-11-22,TXN000420,SKU012,Dairy 02,CUST0040,2.47,1,Dairy,B1,S,F1,False,1.48
2024-11-22,TXN000420,SKU001,Snacks 01,CUST0040,8.26,3,Snacks,B2,L,F2,False,4.96
2024-11-22,TXN000420,SKU050,Beverages 07,CUST0040,6.6,1,Beverages,B3,M,F3,False,3.96
2024-11-22,TXN000420,SKU014,Personal Care 02,CUST0040,7.0,3,Personal Care,B3,M,F3,False,4.2
2024-11-22,TXN000453,SKU000,Coffee 01,CUST0045,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-22,TXN000453,SKU006,Personal Care 01,CUST0045,4.64,3,Personal Care,B1,S,F3,True,2.78
2024-11-22,TXN000453,SKU004,Dairy 01,CUST0045,3.85,3,Dairy,B2,M,F1,False,2.31
2024-11-22,TXN000453,SKU003,Bakery 01,CUST0045,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-22,TXN000453,SKU001,Snacks 01,CUST0045,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-22,TXN000522,SKU006,Personal Care 01,CUST0052,4.64,1,Personal Care,B1,S,F3,True,2.78
2024-11-22,TXN000522,SKU000,Coffee 01,CUST0052,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-22,TXN000522,SKU002,Beverages 01,CUST0052,5.73,2,Beverages,B3,M,F3,False,3.44
2024-11-22,TXN000522,SKU008,Coffee 02,CUST0052,13.87,1,Coffee,B3,M,F1,False,8.32
2024-11-22,TXN000522,SKU001,Snacks 01,CUST0052,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-22,TXN000525,SKU000,Coffee 01,CUST0052,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-22,TXN000525,SKU005,Household 01,CUST0052,5.37,2,Household,B3,L,F2,False,3.22
2024-11-22,TXN000525,SKU003,Bakery 01,CUST0052,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-22,TXN000525,SKU006,Personal Care 01,CUST0052,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-22,TXN000525,SKU027,Bakery 04,CUST0052,7.34,1,Bakery,B1,L,F4,False,4.4
2024-11-22,TXN000525,SKU054,Personal Care 07,CUST0052,4.95,2,Personal Care,B1,M,F3,True,2.97
2024-11-22,TXN000597,SKU001,Snacks 01,CUST0060,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-22,TXN000597,SKU003,Bakery 01,CUST0060,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-22,TXN000597,SKU018,Beverages 03,CUST0060,6.03,1,Beverages,B1,M,F3,False,3.62
2024-11-22,TXN000597,SKU002,Beverages 01,CUST0060,5.73,3,Beverages,B3,M,F3,False,3.44
2024-11-22,TXN000711,SKU018,Beverages 03,CUST0072,6.03,2,Beverages,B1,M,F3,False,3.62
2024-11-22,TXN000711,SKU033,Snacks 05,CUST0072,6.13,1,Snacks,B1,S,F2,False,3.68
2024-11-22,TXN000711,SKU041,Snacks 06,CUST0072,6.25,1,Snacks,B3,L,F2,False,3.75
2024-11-22,TXN000780,SKU000,Coffee 01,CUST0078,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-22,TXN000780,SKU036,Dairy 05,CUST0078,10.18,1,Dairy,B1,M,F1,False,6.11
2024-11-22,TXN000780,SKU024,Coffee 04,CUST0078,6.91,3,Coffee,B1,S,F1,False,4.15
2024-11-22,TXN000780,SKU004,Dairy 01,CUST0078,3.85,2,Dairy,B2,M,F1,False,2.31
2024-11-22,TXN000827,SKU012,Dairy 02,CUST0083,2.47,1,Dairy,B1,S,F1,False,1.48
2024-11-22,TXN000827,SKU006,Personal Care 01,CUST0083,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-22,TXN000827,SKU023,Pet 03,CUST0083,8.97,3,Pet,B3,S,F4,False,5.38
2024-11-22,TXN000827,SKU036,Dairy 05,CUST0083,10.18,2,Dairy,B1,M,F1,False,6.11
2024-11-22,TXN000827,SKU003,Bakery 01,CUST0083,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-22,TXN000827,SKU001,Snacks 01,CUST0083,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-22,TXN001044,SKU034,Beverages 05,CUST0106,13.18,1,Beverages,B2,M,F3,False,7.91
2024-11-22,TXN001044,SKU000,Coffee 01,CUST0106,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-22,TXN001075,SKU003,Bakery 01,CUST0109,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-22,TXN001075,SKU007,Pet 01,CUST0109,12.11,2,Pet,B2,L,F4,False,7.27
2024-11-22,TXN001104,SKU052,Dairy 07,CUST0112,9.84,1,Dairy,B2,S,F1,False,5.9
2024-11-22,TXN001104,SKU002,Beverages 01,CUST0112,5.73,2,Beverages,B3,M,F3,False,3.44
2024-11-22,TXN001104,SKU059,Bakery 08,CUST0112,12.61,2,Bakery,B3,M,F4,False,7.57
2024-11-23,TXN000012,SKU004,Dairy 01,CUST0000,3.85,3,Dairy,B2,M,F1,False,2.31
2024-11-23,TXN000012,SKU001,Snacks 01,CUST0000,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-23,TXN000241,SKU028,Dairy 04,CUST0023,5.79,1,Dairy,B2,M,F1,False,3.47
2024-11-23,TXN000241,SKU006,Personal Care 01,CUST0023,4.64,1,Personal Care,B1,S,F3,True,2.78
2024-11-23,TXN000347,SKU000,Coffee 01,CUST0034,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-23,TXN000347,SKU054,Personal Care 07,CUST0034,4.95,3,Personal Care,B1,M,F3,True,2.97
2024-11-23,TXN000347,SKU008,Coffee 02,CUST0034,13.87,1,Coffee,B3,M,F1,False,8.32
2024-11-23,TXN000347,SKU056,Coffee 08,CUST0034,4.14,2,Coffee,B3,L,F1,False,2.48
2024-11-23,TXN000393,SKU014,Personal Care 02,CUST0039,7.0,2,Personal Care,B3,M,F3,False,4.2
2024-11-23,TXN000393,SKU013,Household 02,CUST0039,5.73,1,Household,B2,M,F2,False,3.44
2024-11-23,TXN000393,SKU024,Coffee 04,CUST0039,6.91,2,Coffee,B1,S,F1,False,4.15
2024-11-23,TXN000777,SKU014,Personal Care 02,CUST0078,7.0,3,Personal Care,B3,M,F3,False,4.2
2024-11-23,TXN000777,SKU023,Pet 03,CUST0078,8.97,1,Pet,B3,S,F4,False,5.38
2024-11-23,TXN000777,SKU005,Household 01,CUST0078,5.37,1,Household,B3,L,F2,False,3.22
2024-11-23,TXN000777,SKU000,Coffee 01,CUST0078,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-23,TXN000777,SKU028,Dairy 04,CUST0078,5.79,2,Dairy,B2,M,F1,False,3.47
2024-11-23,TXN000777,SKU003,Bakery 01,CUST0078,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-23,TXN001074,SKU002,Beverages 01,CUST0109,5.73,1,Beverages,B3,M,F3,False,3.44
2024-11-23,TXN001074,SKU009,Snacks 02,CUST0109,3.57,1,Snacks,B1,M,F2,False,2.14
2024-11-23,TXN001074,SKU017,Snacks 03,CUST0109,6.17,1,Snacks,B3,M,F2,False,3.7
2024-11-23,TXN001074,SKU012,Dairy 02,CUST0109,2.47,3,Dairy,B1,S,F1,False,1.48
2024-11-23,TXN001074,SKU021,Household 03,CUST0109,5.84,2,Household,B1,S,F2,False,3.5
2024-11-23,TXN001074,SKU051,Bakery 07,CUST0109,10.87,2,Bakery,B1,M,F4,False,6.52
2024-11-23,TXN001095,SKU006,Personal Care 01,CUST0112,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-23,TXN001095,SKU054,Personal Care 07,CUST0112,4.95,2,Personal Care,B1,M,F3,True,2.97
2024-11-23,TXN001095,SKU000,Coffee 01,CUST0112,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-23,TXN001095,SKU001,Snacks 01,CUST0112,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-23,TXN001095,SKU008,Coffee 02,CUST0112,13.87,2,Coffee,B3,M,F1,False,8.32
2024-11-23,TXN001095,SKU020,Dairy 03,CUST0112,17.08,1,Dairy,B3,S,F1,False,10.25
2024-11-23,TXN001151,SKU010,Beverages 02,CUST0118,4.77,3,Beverages,B2,M,F3,False,2.86
2024-11-23,TXN001151,SKU025,Snacks 04,CUST0118,6.63,2,Snacks,B2,M,F2,False,3.98
2024-11-23,TXN001151,SKU000,Coffee 01,CUST0118,5.1,2,Coffee,B1,M,F1,False,3.06
2024-11-24,TXN000375,SKU001,Snacks 01,CUST0036,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-24,TXN000375,SKU000,Coffee 01,CUST0036,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-24,TXN000532,SKU005,Household 01,CUST0053,5.37,1,Household,B3,L,F2,False,3.22
2024-11-24,TXN000532,SKU000,Coffee 01,CUST0053,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-24,TXN000532,SKU003,Bakery 01,CUST0053,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-24,TXN000532,SKU018,Beverages 03,CUST0053,6.03,2,Beverages,B1,M,F3,False,3.62
2024-11-24,TXN000624,SKU016,Coffee 03,CUST0063,10.8,2,Coffee,B2,L,F1,False,6.48
2024-11-24,TXN000624,SKU001,Snacks 01,CUST0063,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-24,TXN000814,SKU000,Coffee 01,CUST0081,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-24,TXN000814,SKU006,Personal Care 01,CUST0081,4.64,1,Personal Care,B1,S,F3,True,2.78
2024-11-24,TXN000814,SKU054,Personal Care 07,CUST0081,4.95,3,Personal Care,B1,M,F3,True,2.97
2024-11-24,TXN000814,SKU014,Personal Care 02,CUST0081,7.0,3,Personal Care,B3,M,F3,False,4.2
2024-11-24,TXN001081,SKU011,Bakery 02,CUST0109,10.55,2,Bakery,B3,S,F4,False,6.33
2024-11-24,TXN001081,SKU020,Dairy 03,CUST0109,17.08,3,Dairy,B3,S,F1,False,10.25
2024-11-24,TXN001081,SKU016,Coffee 03,CUST0109,10.8,1,Coffee,B2,L,F1,False,6.48
2024-11-25,TXN000102,SKU010,Beverages 02,CUST0009,4.77,2,Beverages,B2,M,F3,False,2.86
2024-11-25,TXN000102,SKU025,Snacks 04,CUST0009,6.63,1,Snacks,B2,M,F2,False,3.98
2024-11-25,TXN000102,SKU016,Coffee 03,CUST0009,10.8,3,Coffee,B2,L,F1,False,6.48
2024-11-25,TXN000102,SKU033,Snacks 05,CUST0009,6.13,2,Snacks,B1,S,F2,False,3.68
2024-11-25,TXN000102,SKU003,Bakery 01,CUST0009,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-25,TXN000102,SKU006,Personal Care 01,CUST0009,4.64,2,Personal Care,B1,S,F3,True,2.78
2024-11-25,TXN000155,SKU002,Beverages 01,CUST0014,5.73,3,Beverages,B3,M,F3,False,3.44
2024-11-25,TXN000155,SKU003,Bakery 01,CUST0014,7.92,2,Bakery,B1,S,F4,False,4.75
2024-11-25,TXN000155,SKU004,Dairy 01,CUST0014,3.85,3,Dairy,B2,M,F1,False,2.31
2024-11-25,TXN000155,SKU009,Snacks 02,CUST0014,3.57,1,Snacks,B1,M,F2,False,2.14
2024-11-25,TXN000155,SKU042,Beverages 06,CUST0014,4.5,1,Beverages,B1,M,F3,False,2.7
2024-11-25,TXN000155,SKU044,Dairy 06,CUST0014,25.4,2,Dairy,B3,M,F1,False,15.24
2024-11-25,TXN000454,SKU006,Personal Care 01,CUST0045,4.64,3,Personal Care,B1,S,F3,True,2.78
2024-11-25,TXN000454,SKU000,Coffee 01,CUST0045,5.1,3,Coffee,B1,M,F1,False,3.06
2024-11-25,TXN000454,SKU015,Pet 02,CUST0045,14.75,2,Pet,B1,M,F4,False,8.85
2024-11-25,TXN000454,SKU001,Snacks 01,CUST0045,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-25,TXN000454,SKU002,Beverages 01,CUST0045,5.73,2,Beverages,B3,M,F3,False,3.44
2024-11-25,TXN000493,SKU004,Dairy 01,CUST0048,3.85,3,Dairy,B2,M,F1,False,2.31
2024-11-25,TXN000493,SKU003,Bakery 01,CUST0048,7.92,1,Bakery,B1,S,F4,False,4.75
2024-11-25,TXN000524,SKU003,Bakery 01,CUST0052,7.92,3,Bakery,B1,S,F4,False,4.75
2024-11-25,TXN000524,SKU007,Pet 01,CUST0052,12.11,2,Pet,B2,L,F4,False,7.27
2024-11-25,TXN000524,SKU006,Personal Care 01,CUST0052,4.64,1,Personal Care,B1,S,F3,True,2.78
2024-11-25,TXN000524,SKU026,Beverages 04,CUST0052,4.0,1,Beverages,B3,M,F3,False,2.4
2024-11-25,TXN000524,SKU001,Snacks 01,CUST0052,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-25,TXN000524,SKU002,Beverages 01,CUST0052,5.73,1,Beverages,B3,M,F3,False,3.44
2024-11-25,TXN000679,SKU011,Bakery 02,CUST0069,10.55,2,Bakery,B3,S,F4,False,6.33
2024-11-25,TXN000679,SKU001,Snacks 01,CUST0069,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-25,TXN000679,SKU002,Beverages 01,CUST0069,5.73,2,Beverages,B3,M,F3,False,3.44
2024-11-25,TXN000901,SKU011,Bakery 02,CUST0090,10.55,3,Bakery,B3,S,F4,False,6.33
2024-11-25,TXN000901,SKU020,Dairy 03,CUST0090,17.08,2,Dairy,B3,S,F1,False,10.25
2024-11-25,TXN000901,SKU016,Coffee 03,CUST0090,10.8,3,Coffee,B2,L,F1,False,6.48
2024-11-25,TXN000901,SKU001,Snacks 01,CUST0090,8.26,1,Snacks,B2,L,F2,False,4.96
2024-11-25,TXN001082,SKU000,Coffee 01,CUST0109,5.1,1,Coffee,B1,M,F1,False,3.06
2024-11-25,TXN001082,SKU003,Bakery 01,CUST0109,7.92,1,Bakery,B1,S,F4,False,4.75
2024-11-25,TXN001082,SKU031,Pet 04,CUST0109,7.29,1,Pet,B2,S,F4,False,4.37
2024-11-25,TXN001082,SKU013,Household 02,CUST0109,5.73,1,Household,B2,M,F2,False,3.44
2024-11-26,TXN000194,SKU001,Snacks 01,CUST0018,8.26,2,Snacks,B2,L,F2,False,4.96
2024-11-26,TXN000194,SKU009,Snacks 02,CUST0018,3.57,2,Snacks,B1,M,F2,False,2.14
